/analizy/analizy_krovi/analiz_krovi_na_khelikobakter/;/analiz-krovi-na-khelikobakter/
/analizy/analizy_krovi/analiz_krovi_na_khgch/;/analiz-krovi-na-khgch/
/analizy/analizy_krovi/analiz_krovi_na_kholesterin/;/analiz-krovi-na-kholesterin/
/analizy/analizy_krovi/analiz_krovi_na_lyamblii/;/analiz-krovi-na-lyamblii/
/analizy/analizy_krovi/analiz_krovi_na_onkomarkery/;/analiz-krovi-na-onkomarkery/
/analizy/analizy_krovi/analiz_krovi_na_parazitov/;/analiz-krovi-na-parazitov/
/analizy/analizy_krovi/analiz_krovi_na_psa/;/analiz-krovi-na-psa/
/analizy/analizy_krovi/analiz_krovi_na_rw/;/analiz-krovi-na-rw/
/analizy/analizy_krovi/analiz_krovi_na_sakhar/;/analiz-krovi-na-sakhar/
/analizy/analizy_krovi/analiz_krovi_na_sterilnost/;/analiz-krovi-na-sterilnost/
/analizy/analizy_krovi/analiz_krovi_na_svertyvaemost_koagulogramma/;/analiz-krovi-na-svertyvaemost-koagulogramma/
/analizy/analizy_krovi/analiz_krovi_na_toksoplazmoz/;/analiz-krovi-na-toksoplazmoz/
/analizy/analizy_krovi/analiz_krovi_na_trombofiliyu/;/analiz-krovi-na-trombofiliyu/
/analizy/analizy_krovi/analiz_krovi_na_vich/;/analiz-krovi-na-vich/
/analizy/analizy_krovi/analiz_na_kaliy/;/analiz-na-kaliy/
/analizy/analizy_krovi/analiz_na_opredelenie_gruppy_krovi/;/analiz-na-opredelenie-gruppy-krovi/
/analizy/analizy_krovi/analizy_krovi-na-vitamin-a/;/analizy-krovi-na-vitamin-a/
/analizy/analizy_krovi/analizy_krovi-na-vitamin-b6/;/analizy-krovi-na-vitamin-b6/
/analizy/analizy_krovi/analizy_krovi-na-vitamin-c/;/analizy-krovi-na-vitamin-c/
/analizy/analizy_krovi/analizy_krovi-na-vitamin-e/;/analizy-krovi-na-vitamin-e/
/analizy/analizy_krovi/androstendion/;/androstendion/
/analizy/analizy_krovi/antimyullerov-gormon/;/antimyullerov-gormon/
/analizy/analizy_krovi/biokhimicheskiy_analiz_krovi/;/biokhimicheskiy-analiz-krovi/
/analizy/analizy_krovi/blednaya-treponema/;/blednaya-treponema/
/analizy/analizy_krovi/ceruloplazmin/;/ceruloplazmin/
/analizy/analizy_krovi/cink/;/cink/
/analizy/analizy_krovi/ehritropoehtin/;/ehritropoehtin/
/analizy/analizy_krovi/folievaya-kislota/;/folievaya-kislota/
/analizy/analizy_krovi/gamma-glutamiltransferaza/;/gamma-glutamiltransferaza/
/analizy/analizy_krovi/geneticheskiy_analiz_krovi/;/geneticheskiy-analiz-krovi/
/analizy/analizy_krovi/glikozilirovannyj-gemoglobin/;/glikozilirovannyj-gemoglobin/
/analizy/analizy_krovi/glyuten/;/glyuten/
/analizy/analizy_krovi/hlamidiya-trahomatis/;/hlamidiya-trahomatis/
/analizy/analizy_krovi/holinehsteraza/;/holinehsteraza/
/analizy/analizy_krovi/immunofermentnyy_analiz_krovi/;/immunofermentnyy-analiz-krovi/
/analizy/analizy_krovi/immunologicheskiy_analiz_krovi/;/immunologicheskiy-analiz-krovi/
/analizy/analizy_krovi/ingibin-v/;/ingibin-v/
/analizy/analizy_krovi/kalcitonin/;/kalcitonin/
/analizy/analizy_krovi/klirens-kreatinina/;/klirens-kreatinina/
/analizy/analizy_krovi/kreatinfosfokinaza/;/kreatinfosfokinaza/
/analizy/analizy_krovi/kreatinin/;/kreatinin/
/analizy/analizy_krovi/kvantiferonovyy_test/;/kvantiferonovyy-test/
/analizy/analizy_krovi/makroprolaktin/;/makroprolaktin/
/analizy/analizy_krovi/med/;/med/
/analizy/analizy_krovi/mioglobin/;/mioglobin/
/analizy/analizy_krovi/obshcheklinicheskiy_analiz_krovi/;/obshcheklinicheskiy-analiz-krovi/
/analizy/analizy_krovi/osteokalcin/;/osteokalcin/
/analizy/analizy_krovi/renin/;/renin/
/analizy/analizy_krovi/s-peptid/;/s-peptid/
/analizy/analizy_krovi/testosteron/;/testosteron/
/analizy/analizy_krovi/transferrin/;/transferrin/
/analizy/analizy_krovi/virus-prostogo-gerpesa/;/virus-prostogo-gerpesa/
/analizy/analizy_pri_zabolevanii_pochek/;/analizy-pri-zabolevanii-pochek/
/analizy/analizy_pri_zabolevanii_pochek/khimicheskiy_sostav_mochevogo_kamnya/;/khimicheskiy-sostav-mochevogo-kamnya/
/analizy/analizy_zppp/;/analizy-zppp/
/analizy/analizy_zppp/analiz_krovi_na_khlamidioz/;/analiz-krovi-na-khlamidioz/
/analizy/analizy_zppp/analiz_na_mikoplazmoz/;/analiz-na-mikoplazmoz/
/analizy/analizy_zppp/analiz_na_sifilis/;/analiz-na-sifilis/
/analizy/analizy-na-stafilokokk/;/analizy-na-stafilokokk/
/analizy/analizy-na-stafilokokk/analiz-ptsr-na-stafilokokk/;/analiz-ptsr-na-stafilokokk/
/analizy/analizy-na-stafilokokk/soskob-na-stafilokokk/;/soskob-na-stafilokokk/
/analizy/mazok/;/mazok/
/analizy/mazok/femoflor-16/;/femoflor-16/
/analizy/mazok/gonokokki/;/gonokokki/
/analizy/mazok/mikoplazma-genitalium/;/mikoplazma-genitalium/
/analizy/mazok/na-gonoreyu/;/na-gonoreyu/
/analizy/nashi_specialisty/;/doctors/?departmentId=KDTnc4c1&directionId=148208
/analizy/otzyvy/;/about/reviews/?directionId=148208
/analizy/podgotovka-k-sdache-analizov/;/preparation-for-procedures/
/analizy/ptsr_diagnostika/;/ptsr-diagnostika/
/analizy/spermogramma/;/spermogramma/
/analizy/stoimost/;/analizy/price/
/articles/;/useful-information/
/articles/zabolevaniya/;/diseases/
/articles/zabolevaniya/dermatovenerologiya/;/diseases/
/articles/zabolevaniya/dermatovenerologiya/lechenie_dermatita_na_golove/;/lechenie-dermatita-na-golove/
/articles/zabolevaniya/dermatovenerologiya/lechenie_dermatita_na_litse/;/lechenie-dermatita-na-litse/
/articles/zabolevaniya/dermatovenerologiya/lechenie_dermatita_na_tele/;/lechenie-dermatita-na-tele/
/articles/zabolevaniya/dermatovenerologiya/lechenie_dermatita_u_beremennykh/;/lechenie-dermatita-u-beremennykh/
/articles/zabolevaniya/dermatovenerologiya/lechenie_neyrodermita_pri_beremennosti/;/lechenie-neyrodermita-pri-beremennosti/
/articles/zabolevaniya/dermatovenerologiya/lechenie_papillom_na_intimnykh_mestakh/;/lechenie-papillom-na-intimnykh-mestakh/
/articles/zabolevaniya/dermatovenerologiya/lechenie_papillom_na_litse/;/lechenie-papillom-na-litse/
/articles/zabolevaniya/dermatovenerologiya/lechenie_perianalnogo_dermatita/;/lechenie-perianalnogo-dermatita/
/articles/zabolevaniya/dermatovenerologiya/lechenie_solnechnogo_dermatita/;/lechenie-solnechnogo-dermatita/
/articles/zabolevaniya/dermatovenerologiya/lechenie_varikoznogo_dermatita/;/lechenie-varikoznogo-dermatita/
/articles/zabolevaniya/dermatovenerologiya/udalenie_papillom_na_slizistykh_obolochkakh/;/udalenie-papillom-na-slizistykh-obolochkakh/
/articles/zabolevaniya/dermatovenerologiya/udalenie_papillom_na_tele/;/udalenie-papillom-na-tele/
/articles/zabolevaniya/dermatovenerologiya/udalenie_papillom_pri_beremennosti/;/udalenie-papillom-pri-beremennosti/
/articles/zabolevaniya/dermatovenerologiya/udalenie_papillom_u_zhenshchin/;/udalenie-papillom-u-zhenshchin/
/articles/zabolevaniya/ginekologiya/;/ginekologiya/
/articles/zabolevaniya/ginekologiya/chem_opasna_eroziya_sheyki_matki/;/chem-opasna-eroziya-sheyki-matki/
/articles/zabolevaniya/ginekologiya/gormony_pri_endometrioze/;/gormony-pri-endometrioze/
/articles/zabolevaniya/ginekologiya/kista_yaichnika_vo_vremya_beremennosti/;/kista-yaichnika-vo-vremya-beremennosti/
/articles/zabolevaniya/ginekologiya/lechenie_erozii_sheyki_matki_lazerom/;/lechenie-erozii-sheyki-matki-lazerom/
/articles/zabolevaniya/ginekologiya/lechenie_erozii_sheyki_matki_tokom/;/lechenie-erozii-sheyki-matki-tokom/
/articles/zabolevaniya/ginekologiya/paraovarialnaya_kista_yaichnika_i_beremennost/;/paraovarialnaya-kista-yaichnika-i-beremennost/
/articles/zabolevaniya/ginekologiya/posledstviya_posle_udaleniya_matki_pri_miome/;/posledstviya-posle-udaleniya-matki-pri-miome/
/articles/zabolevaniya/ginekologiya/posledstviya_prizhiganiya_erozii_sheyki_matki/;/posledstviya-prizhiganiya-erozii-sheyki-matki/
/articles/zabolevaniya/ginekologiya/protivopokazaniya_pri_kiste_yaichnika/;/protivopokazaniya-pri-kiste-yaichnika/
/articles/zabolevaniya/ginekologiya/protivopokazaniya_pri_miome_matki/;/protivopokazaniya-pri-miome-matki/
/articles/zabolevaniya/ginekologiya/razmery_miomy_matki/;/razmery-miomy-matki/
/articles/zabolevaniya/ginekologiya/raznovidnosti_kist_yaichnikov/;/raznovidnosti-kist-yaichnikov/
/articles/zabolevaniya/ginekologiya/sredstvo_ot_molochnitsy_dlya_zhenshchin/;/sredstvo-ot-molochnitsy-dlya-zhenshchin/
/articles/zabolevaniya/immunologiya/;/immunologiya/
/articles/zabolevaniya/immunologiya/analiz_krovi_na_vpg/;/analiz-krovi-na-vpg/
/articles/zabolevaniya/immunologiya/khronicheskiy_virus_epshteyna_barr/;/khronicheskiy-virus-epshteyna-barr/
/articles/zabolevaniya/immunologiya/lechenie_psoriaza_v_izraile_na_mertvom_more/;/lechenie-psoriaza-v-izraile-na-mertvom-more/
/articles/zabolevaniya/immunologiya/mikrobiom_kishechnika_i_immunitet/;/mikrobiom-kishechnika-i-immunitet/
/articles/zabolevaniya/immunologiya/tipy_virusa_gerpesa/;/tipy-virusa-gerpesa/
/articles/zabolevaniya/immunologiya/virus_gerpesa/;/virus-gerpesa/
/articles/zabolevaniya/nevrologiya/;/diseases/
/articles/zabolevaniya/nevrologiya/kratkaya_entsiklopediya_zabluzhdeniy_cheloveka/;/kratkaya-entsiklopediya-zabluzhdeniy-cheloveka/
/articles/zabolevaniya/nevrologiya/krizis_trevoga_uvolnenie_depressiya/;/krizis-trevoga-uvolnenie-depressiya/
/articles/zabolevaniya/nevrologiya/lechenie_chastykh_golovnykh_boley/;/lechenie-chastykh-golovnykh-boley/
/articles/zabolevaniya/nevrologiya/lechenie_mezhpozvonkovogo_osteokhondroza/;/lechenie-mezhpozvonkovogo-osteokhondroza/
/articles/zabolevaniya/nevrologiya/lechenie_nevroza_litsevogo_nerva/;/lechenie-nevroza-litsevogo-nerva/
/articles/zabolevaniya/nevrologiya/lechenie_osteokhondroza_grudnogo_otdela/;/lechenie-osteokhondroza-grudnogo-otdela/
/articles/zabolevaniya/nevrologiya/lechenie_osteokhondroza_sheynogo_otdela/;/lechenie-osteokhondroza-sheynogo-otdela/
/articles/zabolevaniya/nevrologiya/lechenie_postgerpeticheskoy_nevralgii/;/lechenie-postgerpeticheskoy-nevralgii/
/articles/zabolevaniya/nevrologiya/lechenie_poyasnichno_kresttsovogo_osteokhondroza/;/lechenie-poyasnichno-kresttsovogo-osteokhondroza/
/articles/zabolevaniya/nevrologiya/lechenie_prodolzhitelnykh_golovnykh_boley/;/lechenie-prodolzhitelnykh-golovnykh-boley/
/articles/zabolevaniya/nevrologiya/pervaya_pomoshch_pri_golovnoy_boli/;/pervaya-pomoshch-pri-golovnoy-boli/
/articles/zabolevaniya/nevrologiya/vidy_golovnykh_boley/;/vidy-golovnykh-boley/
/articles/zabolevaniya/nevrologiya/zapiski_manualnogo_terapevta/;/zapiski-manualnogo-terapevta/
/articles/zabolevaniya/onkologiya/;/onkologiya-desease/
/articles/zabolevaniya/onkologiya/analiz_krovi_pri_leykoze/;/analiz-krovi-pri-leykoze/
/articles/zabolevaniya/onkologiya/diagnostika_raka_kozhi/;/diagnostika-raka-kozhi/
/articles/zabolevaniya/onkologiya/diagnostika_raka_matki/;/diagnostika-raka-matki/
/articles/zabolevaniya/onkologiya/kak_delayut_khimioterapiyu/;/kak-delayut-khimioterapiyu/
/articles/zabolevaniya/onkologiya/kak_proveritsya_na_onkologiyu/;/kak-proveritsya-na-onkologiyu/
/articles/zabolevaniya/onkologiya/khronicheskiy_limfotsitarnyy_leykoz/;/khronicheskiy-limfotsitarnyy-leykoz/
/articles/zabolevaniya/onkologiya/krupnokletochnyy_rak_legkogo/;/krupnokletochnyy-rak-legkogo/
/articles/zabolevaniya/onkologiya/kurs_khimioterapii/;/kurs-khimioterapii/
/articles/zabolevaniya/onkologiya/limfoblastnyy_leykoz/;/limfoblastnyy-leykoz/
/articles/zabolevaniya/onkologiya/limfoma_bryushnoy_polosti/;/limfoma-bryushnoy-polosti/
/articles/zabolevaniya/onkologiya/limfoma_khodzhkina/;/limfoma-khodzhkina/
/articles/zabolevaniya/onkologiya/melkokletochnyy_rak_legkikh/;/melkokletochnyy-rak-legkikh/
/articles/zabolevaniya/onkologiya/mieloidnyy_leykoz/;/mieloidnyy-leykoz/
/articles/zabolevaniya/onkologiya/nekhodzhkinskaya_limfoma/;/nekhodzhkinskaya-limfoma/
/articles/zabolevaniya/onkologiya/onkologiya_pryamoy_kishki/;/onkologiya-pryamoy-kishki/
/articles/zabolevaniya/onkologiya/ostryy_leykoz/;/ostryy-leykoz/
/articles/zabolevaniya/onkologiya/pervye_priznaki_i_simptomy_raka_kozhi/;/pervye-priznaki-i-simptomy-raka-kozhi/
/articles/zabolevaniya/onkologiya/pervye_priznaki_i_simptomy_raka_legkikh_u_vzroslykh/;/pervye-priznaki-i-simptomy-raka-legkikh-u-vzroslykh/
/articles/zabolevaniya/onkologiya/pervye_priznaki_onkologii/;/pervye-priznaki-onkologii/
/articles/zabolevaniya/onkologiya/pervye_simptomy_raka_zheludka/;/pervye-simptomy-raka-zheludka/
/articles/zabolevaniya/onkologiya/podgotovka_k_khimioterapii/;/podgotovka-k-khimioterapii/
/articles/zabolevaniya/onkologiya/posledstviya_khimioterapii/;/posledstviya-khimioterapii/
/articles/zabolevaniya/onkologiya/sarkoma_myagkikh_tkaney/;/sarkoma-myagkikh-tkaney/
/articles/zabolevaniya/onkologiya/simptomy_i_priznaki_melanomy/;/simptomy-i-priznaki-melanomy/
/articles/zabolevaniya/onkologiya/simptomy_raka_matki_i_yaichnikov/;/simptomy-raka-matki-i-yaichnikov/
/articles/zabolevaniya/onkologiya/vyzhivaemost_pri_rake_zheludka/;/vyzhivaemost-pri-rake-zheludka/
/articles/zabolevaniya/otolaringologiya/;/diseases/
/articles/zabolevaniya/otolaringologiya/maloinvazivnaya-endoskopicheskaya-rinokhirurgiya/;/maloinvazivnaya-endoskopicheskaya-rinokhirurgiya/
/articles/zabolevaniya/otolaringologiya/mukoliticheskaya-terapiya/;/mukoliticheskaya-terapiya/
/articles/zabolevaniya/otolaringologiya/rol_topicheskikh_dekongestantov_v_lechenii_ostrykh_rinitov_u_detey/;/rol-topicheskikh-dekongestantov-v-lechenii-ostrykh-rinitov-u-detey/
/articles/zabolevaniya/otolaringologiya/znachenie_topicheskoy_protivovospalitelnoy_terapii_v_lechenii_ostrykh_tonzillofaringitov_u_detey/;/znachenie-topicheskoy-protivovospalitelnoy-terapii-v-lechenii-ostrykh-tonzillofaringitov-u-detey/
/articles/zabolevaniya/pediatriya/;/diseases/
/articles/zabolevaniya/pediatriya/gigiena_polosti_rta_u_detey/;/gigiena-polosti-rta-u-detey/
/articles/zabolevaniya/pediatriya/posledstviya_otita_u_detey/;/posledstviya-otita-u-detey/
/articles/zabolevaniya/pediatriya/priznaki_gaymorita_u_detey/;/priznaki-gaymorita-u-detey/
/articles/zabolevaniya/pediatriya/priznaki_orvi_u_detey/;/priznaki-orvi-u-detey/
/articles/zabolevaniya/pediatriya/simptomy_otita_u_detey/;/simptomy-otita-u-detey/
/articles/zabolevaniya/pediatriya/simptomy_pnevmonii_u_detey/;/simptomy-pnevmonii-u-detey/
/articles/zabolevaniya/polovye_infektsii/;/polovye-infektsii/
/articles/zabolevaniya/polovye_infektsii/analiz_na_trikhomoniaz/;/analiz-na-trikhomoniaz/
/articles/zabolevaniya/polovye_infektsii/kak_mozhno_zarazitsya_trikhomoniazom/;/kak-mozhno-zarazitsya-trikhomoniazom/
/articles/zabolevaniya/polovye_infektsii/kak_peredaetsya_khlamidioz/;/kak-peredaetsya-khlamidioz/
/articles/zabolevaniya/polovye_infektsii/khlamidioz_u_beremennykh/;/khlamidioz-u-beremennykh/
/articles/zabolevaniya/polovye_infektsii/posledstviya_khlamidioza_u_zhenshchin/;/posledstviya-khlamidioza-u-zhenshchin/
/articles/zabolevaniya/polovye_infektsii/posledstviya_vpch_u_zhenshchin/;/posledstviya-vpch-u-zhenshchin/
/articles/zabolevaniya/polovye_infektsii/prichiny_vozniknoveniya_khlamidioza/;/prichiny-vozniknoveniya-khlamidioza/
/articles/zabolevaniya/polovye_infektsii/prichiny_vozniknoveniya_trikhomoniaza/;/prichiny-vozniknoveniya-trikhomoniaza/
/articles/zabolevaniya/polovye_infektsii/priznaki_khlamidioza_u_zhenshchin/;/priznaki-khlamidioza-u-zhenshchin/
/articles/zabolevaniya/polovye_infektsii/puti_peredachi_vpch/;/puti-peredachi-vpch/
/articles/zabolevaniya/polovye_infektsii/simptomy_i_priznaki_trikhomoniaza/;/simptomy-i-priznaki-trikhomoniaza/
/articles/zabolevaniya/polovye_infektsii/simptomy_vpch_u_zhenshchin/;/simptomy-vpch-u-zhenshchin/
/articles/zabolevaniya/polovye_infektsii/tipy_vpch/;/tipy-vpch/
/articles/zabolevaniya/polovye_infektsii/virus_papillomy_cheloveka_u_muzhchin/;/virus-papillomy-cheloveka-u-muzhchin/
/articles/zabolevaniya/polovye_infektsii/virus_papillomy_cheloveka_u_zhenshchin/;/virus-papillomy-cheloveka-u-zhenshchin/
/articles/zabolevaniya/polovye_infektsii/vpch_i_beremennost/;/vpch-i-beremennost/
/articles/zabolevaniya/seksologiya/;/diseases/
/articles/zabolevaniya/seksologiya/domashnyaya_reabilitatsiya_invalidam/;/domashnyaya-reabilitatsiya-invalidam/
/articles/zabolevaniya/seksologiya/intrakoitalnye_boli/;/intrakoitalnye-boli/
/articles/zabolevaniya/seksologiya/mozg_osnovnoy_seksualnyy_organ/;/mozg-osnovnoy-seksualnyy-organ/
/articles/zabolevaniya/seksologiya/prezhdevremennoe_semyaizverzhenie/;/prezhdevremennoe-semyaizverzhenie/
/dermatovenerologiya/dermatoskopiya/;/dermatoskopiya/
/dermatovenerologiya/fototerapiya/;/fototerapiya-v-dermatovenerologii/
/dermatovenerologiya/fototrihograma/;/fototrihograma/
/dermatovenerologiya/konsultatsiya-dermatologa/;/konsultatsiya-dermatologa/
/dermatovenerologiya/lechenie-lazerom/;/lechenie-lazerom/
/dermatovenerologiya/mikologiya/;/mikologiya/
/dermatovenerologiya/nashi_specialisty/;/doctors/?departmentId=KDTnc4c1&directionId=148213
/dermatovenerologiya/oborudovanie/;/oborudovanie-dlya-lecheniya-dermatologicheskikh-zabolevaniy/?clear-cache=Y
/dermatovenerologiya/otzyvy/;/about/reviews/?directionId=148213
/dermatovenerologiya/venerologiya/;/venerologiya/
/dermatovenerologiya/venerologiya/donovanoz/;/donovanoz/
/dermatovenerologiya/venerologiya/gonoreya/;/gonoreya/
/dermatovenerologiya/venerologiya/limfogranulema/;/limfogranulema/
/dermatovenerologiya/venerologiya/mikoplazmoz/;/diagnostika-i-lechenie-mikoplazmoza/
/dermatovenerologiya/venerologiya/myagkiy-shankr/;/myagkiy-shankr/
/dermatovenerologiya/venerologiya/sifilis/;/sifilis/
/dermatovenerologiya/zabolevaniya/;/kozhnye-zabolevaniya/
/dermatovenerologiya/zabolevaniya/akne/;/akne/
/dermatovenerologiya/zabolevaniya/borodavki/;/udalenie-borodavok/
/dermatovenerologiya/zabolevaniya/dermatit/;/dermatit/
/dermatovenerologiya/zabolevaniya/dermatit/allergicheskiy_dermatit/;/allergicheskiy-dermatit/
/dermatovenerologiya/zabolevaniya/dermatit/atopicheskiy/;/lechenie-atopicheskogo-dermatita/
/dermatovenerologiya/zabolevaniya/dermatit/kontaktnyy_dermatit/;/kontaktnyy-dermatit/
/dermatovenerologiya/zabolevaniya/dermatit/perioralnyy_dermatit/;/perioralnyy-dermatit/
/dermatovenerologiya/zabolevaniya/follikulit/;/lechenie-follikulita/
/dermatovenerologiya/zabolevaniya/gerpes/;/gerpes/
/dermatovenerologiya/zabolevaniya/ikhtioz/;/ikhtioz/
/dermatovenerologiya/zabolevaniya/kandidoz/;/lechenie-kandidoza/
/dermatovenerologiya/zabolevaniya/kondilomy/;/lechenie-kondilomy/
/dermatovenerologiya/zabolevaniya/kontagioznyy_mollyusk/;/kontagioznyy-mollyusk/
/dermatovenerologiya/zabolevaniya/kseroz/;/lechenie-kseroza/
/dermatovenerologiya/zabolevaniya/neyrodermit/;/lechenie-neyrodermita/
/dermatovenerologiya/zabolevaniya/papillomy/;/lechenie-i-udalenie-papillom/
/dermatovenerologiya/zabolevaniya/papillomy/udalenie_papillom_elektrokoagulyatsiey/;/udalenie-papillom-elektrokoagulyatsiey/
/dermatovenerologiya/zabolevaniya/papillomy/udalenie_papillom_lazerom/;/udalenie-papillom-lazerom/
/dermatovenerologiya/zabolevaniya/papillomy/udalenie_papillom_zhidkim_azotom/;/udalenie-papillom-zhidkim-azotom/
/dermatovenerologiya/zabolevaniya/psoriaz/;/psoriaz/
/dermatovenerologiya/zabolevaniya/rozatsea/;/rozatsea/
/dermatovenerologiya/zabolevaniya/seboreya/;/seboreya/
/dermatovenerologiya/zabolevaniya/treshchiny_na_stopakh/;/lechenie-treshchin-na-stopakh-nog/
/dermatovenerologiya/zabolevaniya/vitiligo/;/vitiligo/
/dermatovenerologiya/zabolevaniya/yazva_nizhnikh_konechnostey/;/yazva-nizhnikh-konechnostey/
/detskaya_klinika/;/kids/
/detskaya_klinika/detskaya_kosmetologiya/;/detskaya-kosmetologiya/
/detskaya_klinika/detskaya_stomatologiya/;/detskaya-stomatologiya/
/detskaya_klinika/detskaya_stomatologiya/chasto_zadavaemye_voprosy/;/chasto-zadavaemye-voprosy/
/detskaya_klinika/detskaya_stomatologiya/khirurgiya/;/khirurgiya/
/detskaya_klinika/detskaya_stomatologiya/lechenie_zubov_u_detey_vo_sne/;/lechenie-zubov-u-detey-vo-sne/
/detskaya_klinika/detskaya_stomatologiya/ortodontiya/;/ortodont/
/detskaya_klinika/detskaya_stomatologiya/profilakticheskaya_programma/;/profilakticheskaya-programma-detskoy-stomatologii/
/detskaya_klinika/detskaya_stomatologiya/rekomendatsii_roditelyam/;/rekomendatsii-roditelyam/
/detskaya_klinika/detskaya_stomatologiya/terapiya/;/detskaya-terapevticheskaya-stomatologiya/
/detskaya_klinika/detskij_allergolog-immunolog/;/detskij-allergolog-immunolog/
/detskaya_klinika/detskij_dermatolog/;/detskij-dermatolog/
/detskaya_klinika/detskij_endokrinolog/;/detskij-endokrinolog/
/detskaya_klinika/detskij_gastroenterolog/;/detskij-gastroenterolog/
/detskaya_klinika/detskij_gematolog/;/detskij-gematolog/
/detskaya_klinika/detskij_ginekolog/;/detskij-ginekolog/
/detskaya_klinika/detskij_hirurg/;/detskij-hirurg/
/detskaya_klinika/detskij_kardiolog/;/detskij-kardiolog/
/detskaya_klinika/detskij_logoped/;/detskij-logoped/
/detskaya_klinika/detskij_logoped/individualnye_zanyatiya_s_logopedom/;/individualnye-zanyatiya-s-logopedom/
/detskaya_klinika/detskij_nefrolog/;/detskij-nefrolog/
/detskaya_klinika/detskij_nevrolog/;/detskij-nevrolog/
/detskaya_klinika/detskij_oftalmolog/;/detskij-oftalmolog/
/detskaya_klinika/detskij_ortoped/;/detskij-ortoped/
/detskaya_klinika/detskij_otolaringolog/;/detskij-otolaringolog/
/detskaya_klinika/detskij_otolaringolog/lazernaya_terapii_pri_adenoidakh/;/lazernaya-terapii-pri-adenoidakh/
/detskaya_klinika/detskij_psiholog/;/detskiy-psikholog/
/detskaya_klinika/detskij_revmatolog/;/detskij-revmatolog/
/detskaya_klinika/detskij_stomatolog/;/detskij-stomatolog/
/detskaya_klinika/detskij_urolog/;/detskij-urolog/
/detskaya_klinika/detskiy_koloproktolog/;/detskiy-koloproktolog/
/detskaya_klinika/detskiy_massazh/;/detskiy-massazh/
/detskaya_klinika/detskiy-ftiziatr/;/detskiy-ftiziatr/
/detskaya_klinika/detskiy-psihoterapevt/;/detskiy-psikhoterapevt/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/;/fizioterapiya-v-tom-chisle-i-na-domu/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/amplipulsterapiya/;/amplipulsterapiya/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/bioptron_terapiya/;/bioptron-terapiya/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/elektroson_terapiya/;/elektroson-terapiya/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/galoterapiya/;/galoterapiya/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/infrazvukovoy_pnevmomassazh_glaz/;/infrazvukovoy-pnevmomassazh-glaz/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/ingalyatsionnaya_terapiya/;/ingalyatsionnaya-terapiya/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/lechebnaya_fizkultura_dlya_detey/;/lechebnaya-fizkultura-dlya-detey/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/lekarstvennyy_elektroforez/;/lekarstvennyy-elektroforez/
/detskaya_klinika/fizioterapiya_v_tom_chisle_i_na_domu/magnitoterapiya_pri_zabolevaniyakh_glaz/;/magnitoterapiya-pri-zabolevaniyakh-glaz/
